FIPS_Code,State,Area_Name,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than high school graduate, 1990","High school graduate (or equivalency), 1990","Some college or associate degree, 1990","Bachelor's degree or higher, 1990","Percent of adults who are not high school graduates, 1990","Percent of adults who are high school graduates (or equivalent), 1990","Percent of adults completing some college or associate degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than high school graduate, 2000","High school graduate (or equivalency), 2000","Some college or associate degree, 2000","Bachelor's degree or higher, 2000","Percent of adults who are not high school graduates, 2000","Percent of adults who are high school graduates (or equivalent), 2000","Percent of adults completing some college or associate degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than high school graduate, 2008-2012","High school graduate (or equivalency), 2008-2012","Some college or associate degree, 2008-2012","Bachelor's degree or higher, 2008-2012","Percent of adults who are not high school graduates, 2008-2012","Percent of adults who are high school graduates (or equivalent), 2008-2012","Percent of adults completing some college or associate degree, 2008-2012","Percent of adults with a bachelor's degree or higher, 2008-2012","Less than high school graduate, 2019-2023","High school graduate (or equivalency), 2019-2023","Some college or associate degree, 2019-2023","Bachelor's degree or higher, 2019-2023","Percent of adults who are not high school graduates, 2019-2023","Percent of adults who are high school graduates (or equivalent), 2019-2023","Percent of adults completing some college or associate degree, 2019-2023","Percent of adults with a bachelor's degree or higher, 2019-2023","Census Population, 2020","Population Estimates Base, 2020","Population Estimate, 2020","Population Estimate, 2021","Population Estimate, 2022","Population Estimate, 2023","Population Change, 2020","Population Change, 2021","Population Change, 2022","Population Change, 2023","Births, 2020","Births, 2021","Births, 2022","Births, 2023","Deaths, 2020","Deaths, 2021","Deaths, 2022","Deaths, 2023","Natural Change, 2020","Natural Change, 2021","Natural Change, 2022","Natural Change, 2023","International Migration, 2020","International Migration, 2021","International Migration, 2022","International Migration, 2023","Domestic Migration, 2020","Domestic Migration, 2021","Domestic Migration, 2022","Domestic Migration, 2023","Net Migration, 2020","Net Migration, 2021","Net Migration, 2022","Net Migration, 2023","Residual Population Change, 2020","Residual Population Change, 2021","Residual Population Change, 2022","Residual Population Change, 2023","Birth Rate, 2021","Birth Rate, 2022","Birth Rate, 2023","Death Rate, 2021","Death Rate, 2022","Death Rate, 2023","Natural Change Rate, 2021","Natural Change Rate, 2022","Natural Change Rate, 2023","International Migration Rate, 2021","International Migration Rate, 2022","International Migration Rate, 2023","Domestic Migration Rate, 2021","Domestic Migration Rate, 2022","Domestic Migration Rate, 2023","Net Migration Rate, 2021","Net Migration Rate, 2022","Net Migration Rate, 2023","Number in Poverty, All Ages, 2023","Poverty Rate, All Ages, 2023","Number in Poverty, Ages 0-17, 2023","Poverty Rate, Ages 0-17, 2023","Median Household Income, 2023","Median Household Income, Lower 90% Confidence Bound, 2023","Median Household Income, Upper 90% Confidence Bound, 2023","Civilian Labor Force, 2000","Employed, 2000","Unemployed, 2000","Unemployment Rate, 2000","Civilian Labor Force, 2001","Employed, 2001","Unemployed, 2001","Unemployment Rate, 2001","Civilian Labor Force, 2002","Employed, 2002","Unemployed, 2002","Unemployment Rate, 2002","Civilian Labor Force, 2003","Employed, 2003","Unemployed, 2003","Unemployment Rate, 2003","Civilian Labor Force, 2004","Employed, 2004","Unemployed, 2004","Unemployment Rate, 2004","Civilian Labor Force, 2005","Employed, 2005","Unemployed, 2005","Unemployment Rate, 2005","Civilian Labor Force, 2006","Employed, 2006","Unemployed, 2006","Unemployment Rate, 2006","Civilian Labor Force, 2007","Employed, 2007","Unemployed, 2007","Unemployment Rate, 2007","Civilian Labor Force, 2008","Employed, 2008","Unemployed, 2008","Unemployment Rate, 2008","Civilian Labor Force, 2009","Employed, 2009","Unemployed, 2009","Unemployment Rate, 2009","Civilian Labor Force, 2010","Employed, 2010","Unemployed, 2010","Unemployment Rate, 2010","Civilian Labor Force, 2011","Employed, 2011","Unemployed, 2011","Unemployment Rate, 2011","Civilian Labor Force, 2012","Employed, 2012","Unemployed, 2012","Unemployment Rate, 2012","Civilian Labor Force, 2013","Employed, 2013","Unemployed, 2013","Unemployment Rate, 2013","Civilian Labor Force, 2014","Employed, 2014","Unemployed, 2014","Unemployment Rate, 2014","Civilian Labor Force, 2015","Employed, 2015","Unemployed, 2015","Unemployment Rate, 2015","Civilian Labor Force, 2016","Employed, 2016","Unemployed, 2016","Unemployment Rate, 2016","Civilian Labor Force, 2017","Employed, 2017","Unemployed, 2017","Unemployment Rate, 2017","Civilian Labor Force, 2018","Employed, 2018","Unemployed, 2018","Unemployment Rate, 2018","Civilian Labor Force, 2019","Employed, 2019","Unemployed, 2019","Unemployment Rate, 2019","Civilian Labor Force, 2020","Employed, 2020","Unemployed, 2020","Unemployment Rate, 2020","Civilian Labor Force, 2021","Employed, 2021","Unemployed, 2021","Unemployment Rate, 2021","Civilian Labor Force, 2022","Employed, 2022","Unemployed, 2022","Unemployment Rate, 2022","Civilian Labor Force, 2023","Employed, 2023","Unemployed, 2023","Unemployment Rate, 2023","Median Household Income, 2022","Median Household Income, Percent of State Total, 2022"
42000,PA,Pennsylvania,3329284,2306108,469256,585290,49.8,34.5,7,8.7,2556743,2925153,776932,981416,35.3,40.4,10.7,13.6,1994278,3035080,1430828,1412746,25.3,38.6,18.2,17.9,1496105,3150013,1772535,1847631,18.1,38.1,21.4,22.4,1013820,3222376,2080799,2341877,11.70845348,37.2147319,24.03083219,27.04598243,740736,3039316,2215776,3157318,8.092692939,33.20515154,24.20780789,34.49434763,13002700,13002788,12995477,13013614,12972091,12961683,-7311,18137,-41523,-10408,32903,130245,131600,129489,40289,155661,155062,140568,-7386,-25416,-23462,-11079,626,10199,25721,25776,-3696,27803,-39731,-24825,-3070,38002,-14010,951,3145,5551,-4051,-280,10,10.1,10,12,11.9,10.8,-2,-1.8,-0.9,0.8,2,2,2.1,-3.1,-1.9,2.9,-1.1,0.1,1497696,11.9,400534,15.5,73826,73318,74334,6105742,5848152,257590,4.2,6178900,5882813,296087,4.8,6214539,5869299,345240,5.6,6157935,5808102,349833,5.7,6212828,5878607,334221,5.4,6256642,5943887,312755,5,6297964,6002761,295203,4.7,6346588,6057645,288943,4.6,6439786,6096818,342968,5.3,6400238,5890073,510165,8,6360605,5838498,522107,8.2,6381749,5886748,495001,7.8,6449023,5955409,493614,7.7,6419837,5962130,457707,7.1,6389059,6010075,378984,5.9,6423155,6076402,346753,5.4,6458891,6114644,344247,5.3,6485253,6161913,323340,5,6509775,6222004,287771,4.4,6576454,6291680,284774,4.3,6506484,5929949,576535,8.9,6431855,6054068,377787,5.9,6465248,6202046,263202,4.1,6518343,6295653,222690,3.4,71789,100
44000,RI,Rhode Island,281089,151919,41875,49199,53.6,29,8,9.4,223949,188488,74038,88768,38.9,32.8,12.9,15.4,184344,194064,140388,140160,28,29.5,21.3,21.3,153086,192914,170756,177817,22,27.8,24.6,25.6,108156,195007,188195,218325,15.24004379,27.47804301,26.51817783,30.76373536,81676,205862,199300,289667,10.51841263,26.51135537,25.66628676,37.30394524,1097379,1097371,1096444,1097092,1093842,1095962,-927,648,-3250,2120,2546,10030,10386,10006,3389,11332,11078,10434,-843,-1302,-692,-428,77,1072,2663,5777,-430,365,-4855,-3224,-353,1437,-2192,2553,269,513,-366,-5,9.1,9.5,9.1,10.3,10.1,9.5,-1.2,-0.6,-0.4,1,2.4,5.3,0.3,-4.4,-2.9,1.3,-2,2.3,120087,11.4,30274,15.1,83518,81248,85788,542514,520813,21701,4,541661,517532,24129,4.5,550244,522201,28043,5.1,560785,529583,31202,5.6,555679,526489,29190,5.3,563439,534535,28904,5.1,571586,541675,29911,5.2,571086,541956,29130,5.1,568229,525187,43042,7.6,571203,505930,65273,11.4,571505,504957,66548,11.6,562061,500109,61952,11,560204,502897,57307,10.2,558747,505776,52971,9.5,556635,513406,43229,7.8,555272,521767,33505,6,553231,524438,28793,5.2,568144,542552,25592,4.5,572663,549529,23134,4,574066,553845,20221,3.5,570736,518282,52454,9.2,572546,540926,31620,5.5,571754,553588,18166,3.2,573848,556609,17239,3,80873,100
45000,SC,South Carolina,798556,264070,106092,115119,62.2,20.6,8.3,9,802294,468796,229303,232629,46.3,27.1,13.2,13.4,687260,639358,480139,360833,31.7,29.5,22.2,16.6,614279,778054,673622,530055,23.7,30,25.9,20.4,490863,932051,897454,755287,15.95962486,30.3041466,29.17928051,24.55694803,375697,1019313,1079156,1136208,10.40604104,28.23289222,29.89042132,31.47064542,5118425,5118422,5132151,5193848,5282955,5373555,13729,61697,89107,90600,13492,55815,57508,57581,14065,64911,64636,58852,-573,-9096,-7128,-1271,335,4028,10467,9291,14724,67368,83401,82562,15059,71396,93868,91853,-757,-603,2367,18,10.8,11,10.8,12.6,12.3,11,-1.8,-1.4,-0.2,0.8,2,1.7,13,15.9,15.5,13.8,17.9,17.2,724634,13.9,211225,18.8,67988,66963,69013,1965481,1892559,72922,3.7,1941956,1839246,102710,5.3,1954548,1828735,125813,6.4,1999485,1855599,143886,7.2,2043864,1891722,152142,7.4,2071111,1919644,151467,7.3,2148698,2001245,147453,6.9,2155198,2024493,130705,6.1,2160084,2002903,157181,7.3,2166737,1919307,247430,11.4,2174535,1928442,246093,11.3,2185171,1957493,227678,10.4,2190203,1992957,197246,9,2197876,2034404,163472,7.4,2222426,2082941,139485,6.3,2267837,2134087,133750,5.9,2286054,2174301,111753,4.9,2261766,2166708,95058,4.2,2282022,2205356,76666,3.4,2333533,2268884,64649,2.8,2339140,2199751,139389,6,2359169,2266611,92558,3.9,2393329,2316435,76894,3.2,2453060,2380392,72668,3,64227,100
46000,SD,South Dakota,163089,108908,47457,30043,46.7,31.2,13.6,8.6,125056,141375,68936,54624,32.1,36.3,17.7,14,98720,144990,112899,73891,22.9,33.7,26.2,17.2,73180,156006,143161,102012,15.4,32.9,30.2,21.5,52522,169564,171164,138523,9.876770727,31.88653805,32.18741832,26.0492729,41643,175713,193370,185411,6.985474815,29.47527162,32.43717468,31.10207888,886667,886668,887852,896299,909869,919318,1184,8447,13570,9449,2832,11063,11324,11369,2020,9779,9226,8556,812,1284,2098,2813,65,1100,2781,1788,299,6026,8374,4812,364,7126,11155,6600,8,37,317,36,12.4,12.5,12.4,11,10.2,9.4,1.4,2.3,3.1,1.2,3.1,2,6.8,9.3,5.3,8,12.4,7.2,101184,11.4,29314,13.5,72794,70840,74748,408496,398124,10372,2.5,413493,401072,12421,3,416793,403343,13450,3.2,421524,406897,14627,3.5,425953,410618,15335,3.6,429361,414088,15273,3.6,432760,419816,12944,3,436295,423910,12385,2.8,439212,425670,13542,3.1,441300,421123,20177,4.6,443618,421815,21803,4.9,445866,425367,20499,4.6,447056,428943,18113,4.1,447479,430834,16645,3.7,450769,435733,15036,3.3,453091,439293,13798,3,455133,441418,13715,3,455339,441450,13889,3.1,459202,446413,12789,2.8,464665,451735,12930,2.8,464293,444895,19398,4.2,468876,456631,12245,2.6,474514,464946,9568,2,480238,470715,9523,2,70597,100
47000,TN,Tennessee,1239514,546481,173969,167982,58.2,25.7,8.2,7.9,1180339,852715,320029,339173,43.8,31.7,11.9,12.6,1033914,942865,661296,500991,32.9,30,21.1,16,901684,1182699,927857,732688,24.1,31.6,24.8,19.6,685390,1401231,1165595,998674,16.12344709,32.96323829,27.42002263,23.49329199,499497,1508292,1337243,1460501,10.39420601,31.38657044,27.82715258,30.39207097,6910840,6910786,6926091,6963709,7048976,7126489,15305,37618,85267,77513,19250,79463,82053,82244,18931,89405,91616,81216,319,-9942,-9563,1028,208,3114,7993,13054,14621,45241,83818,63417,14829,48355,91811,76471,157,-795,3019,14,11.4,11.7,11.6,12.9,13.1,11.5,-1.4,-1.4,0.1,0.4,1.1,1.8,6.5,12,8.9,7,13.1,10.8,963479,13.8,290918,18.9,67651,66801,68501,2849026,2738785,110241,3.9,2857659,2728621,129038,4.5,2898948,2750424,148524,5.1,2904566,2744351,160215,5.5,2897792,2742911,154881,5.3,2898490,2738224,160266,5.5,3014749,2856079,158670,5.3,3043258,2901946,141312,4.6,3060778,2862093,198685,6.5,3032658,2725134,307524,10.1,3093118,2789056,304062,9.8,3117492,2833278,284214,9.1,3096322,2849727,246595,8,3078892,2840127,238765,7.8,3043573,2842540,201033,6.6,3074216,2902684,171532,5.6,3136399,2987679,148720,4.7,3197032,3077515,119517,3.7,3257053,3143792,113261,3.5,3339445,3227700,111745,3.3,3299159,3053560,245599,7.4,3321355,3172858,148497,4.5,3361979,3247975,114004,3.4,3379605,3267935,111670,3.3,65231,100
48000,TX,Texas,3060636,1458297,665746,632476,52.6,25.1,11.4,10.9,2969790,2285510,1347880,1340981,37.4,28.8,17,16.9,2872559,2640162,2702979,2094905,27.9,25.6,26.2,20.3,3114561,3176743,3527296,2972293,24.3,24.8,27.6,23.2,3031189,3986617,4607434,4139808,19.22727416,25.28769338,29.22562621,26.25940625,2759723,4691708,5461229,6381971,14.30306182,24.3161323,28.30439722,33.07640867,29145505,29145459,29234361,29561286,30029848,30503301,88902,326925,468562,473453,88268,364918,384024,390494,55732,270419,261745,232241,32536,94499,122279,158253,1957,43475,117197,128534,52914,191643,224896,186767,54871,235118,342093,315301,1495,-2692,4190,-101,12.4,12.9,12.9,9.2,8.8,7.7,3.2,4.1,5.2,1.5,3.9,4.2,6.5,7.5,6.2,8,11.5,10.4,4091368,13.7,1373461,18.4,75778,75308,76248,10388337,9932973,455364,4.4,10539140,10014830,524310,5,10742014,10061049,680965,6.3,10910636,10176554,734082,6.7,10998258,10336114,662144,6,11172694,10561373,611321,5.5,11335112,10770786,564326,5,11441054,10940176,500878,4.4,11677743,11110499,567244,4.9,11944138,11043167,900971,7.5,12260100,11255444,1004656,8.2,12499595,11498869,1000726,8,12639465,11794975,844490,6.7,12832035,12022272,809763,6.3,13006202,12333076,673126,5.2,13090961,12503464,587497,4.5,13346836,12728898,617938,4.6,13473991,12888025,585966,4.3,13714126,13178793,535333,3.9,13927670,13434744,492926,3.5,13941490,12872070,1069420,7.7,14292315,13486624,805691,5.6,14672312,14093906,578406,3.9,15067153,14472524,594629,3.9,72279,100
49000,UT,Utah,161198,176606,85705,68828,32.7,35.9,17.4,14,140818,253495,170375,140102,20,36,24.2,19.9,133315,244132,320121,199753,14.9,27.2,35.7,22.3,147011,294426,443492,312963,12.3,24.6,37,26.1,147760,376840,582358,471185,9.362903108,23.87869794,36.90147217,29.85692678,134602,449786,679141,739555,6.719738164,22.45467489,33.90476885,36.9208181,3271616,3271614,3283982,3339284,3381236,3417734,12368,55302,41952,36498,11862,45703,46371,45965,4964,21993,23370,21169,6898,23710,23001,24796,120,2054,5462,10285,4636,29664,13803,1338,4756,31718,19265,11623,714,-126,-314,79,13.8,13.8,13.5,6.6,7,6.2,7.2,6.8,7.3,0.6,1.6,3,9,4.1,0.4,9.6,5.7,3.4,302676,9,85097,9.2,93030,91700,94360,1142860,1104750,38110,3.3,1162874,1112047,50827,4.4,1179433,1112581,66852,5.7,1197252,1130789,66463,5.6,1231740,1170046,61694,5,1280653,1228827,51826,4,1333278,1295285,37993,2.8,1377638,1342237,35401,2.6,1385646,1339394,46252,3.3,1373841,1274210,99631,7.3,1350173,1242907,107266,7.9,1341427,1246797,94630,7.1,1348557,1284149,64408,4.8,1385908,1327560,58348,4.2,1415779,1364353,51426,3.6,1453457,1401945,51512,3.5,1500137,1449981,50156,3.3,1554352,1505413,48939,3.1,1584494,1538295,46199,2.9,1619079,1577970,41109,2.5,1644201,1564747,79454,4.8,1683325,1636957,46368,2.8,1737741,1696513,41228,2.4,1790381,1743223,47158,2.6,88531,100
50000,VT,Vermont,99897,76675,29346,26725,42.9,33,12.6,11.5,85509,107297,46061,56184,29,36.4,15.6,19,68637,123430,78324,86854,19.2,34.6,21.9,24.3,54896,130804,99498,119025,13.6,32.4,24.6,29.4,37748,134734,111475,147624,8.746446206,31.21870518,25.82945032,34.20539829,25326,126179,114122,197369,5.470025659,27.25271925,24.64859308,42.62866202,643077,643077,642936,647093,647110,647464,-141,4157,17,354,1303,5153,5385,5072,1565,6447,7216,6876,-262,-1294,-1831,-1804,21,415,1009,1312,-66,4842,1126,844,-45,5257,2135,2156,166,194,-287,2,8,8.3,7.8,10,11.2,10.6,-2,-2.8,-2.8,0.6,1.6,2,7.5,1.7,1.3,8.2,3.3,3.3,61591,9.9,11515,10.2,80626,78364,82888,334055,324667,9388,2.8,338145,326980,11165,3.3,343261,330080,13181,3.8,346380,331239,15141,4.4,347352,334555,12797,3.7,349521,337407,12114,3.5,355394,342232,13162,3.7,353268,339367,13901,3.9,353986,337925,16061,4.5,359282,337018,22264,6.2,359692,336920,22772,6.3,357676,337779,19897,5.6,353947,336899,17048,4.8,350175,334684,15491,4.4,348697,334742,13955,4,346512,334262,12250,3.5,345851,335043,10808,3.1,355385,344698,10687,3,355343,346553,8790,2.5,353432,346059,7373,2.1,339758,320708,19050,5.6,336265,324166,12099,3.6,343550,335547,8003,2.3,350886,343840,7046,2,74555,100
51000,VA,Virginia,1277359,616942,250838,300943,52.2,25.2,10.3,12.3,1177007,889682,468124,598069,37.6,28.4,14.9,19.1,987203,1059199,955518,972894,24.8,26.6,24,24.5,864610,1212463,1214513,1374988,18.5,26,26,29.5,699056,1352347,1447591,1857577,13.05043842,25.24650565,27.02458345,34.67847248,516186,1423702,1547397,2471630,8.662415893,23.89196691,25.96776427,41.47785293,8631393,8631373,8637193,8657348,8679099,8715698,5820,20155,21751,36599,23580,94275,96018,95669,19723,83763,86329,79980,3857,10512,9689,15689,764,14296,37444,28117,-31,-5468,-24930,-6985,733,8828,12514,21132,1230,815,-452,-222,10.9,11.1,11,9.7,10,9.2,1.2,1.1,1.8,1.7,4.3,3.2,-0.6,-2.9,-0.8,1,1.4,2.4,867052,10.2,235215,12.7,89864,88915,90813,3606390,3524481,81909,2.3,3681107,3559669,121438,3.3,3739499,3576530,162969,4.4,3772549,3609335,163214,4.3,3814529,3658421,156108,4.1,3906549,3756587,149962,3.8,3976503,3844285,132218,3.3,4039414,3906626,132788,3.3,4128589,3952723,175866,4.3,4136186,3853351,282835,6.8,4163293,3858466,304827,7.3,4205184,3929008,276176,6.6,4217529,3967151,250378,5.9,4238377,4002057,236320,5.6,4258856,4040908,217948,5.1,4233981,4048081,185900,4.4,4254348,4084822,169526,4,4352977,4193290,159687,3.7,4359053,4228274,130779,3,4419378,4297265,122113,2.8,4332338,4053387,278951,6.4,4315045,4148175,166870,3.9,4427292,4304759,122533,2.8,4555208,4424155,131053,2.9,85838,100
53000,WA,Washington,666656,661800,265140,232292,36.5,36.2,14.5,12.7,546395,911171,519533,462318,22.4,37.4,21.3,19,505783,873150,1030488,716969,16.2,27.9,33,22.9,494336,953544,1318202,1061425,12.9,24.9,34.4,27.7,451404,1063518,1569438,1423109,10.01457803,23.59457159,34.81860885,31.57224154,421541,1176403,1714049,2097154,7.793114145,21.74840137,31.68797224,38.77051225,7705281,7705267,7724566,7741433,7784477,7812880,19299,16867,43044,28403,21105,82602,83874,82523,15173,64924,70848,67663,5932,17678,13026,14860,673,13996,37322,28919,11889,-15418,-4692,-15276,12562,-1422,32630,13643,805,611,-2612,-100,10.7,10.8,10.6,8.4,9.1,8.7,2.3,1.7,1.9,1.8,4.8,3.7,-2,-0.6,-2,-0.2,4.2,1.7,793263,10.3,196142,12.1,94553,93372,95734,3087680,2929824,157856,5.1,3085655,2900354,185301,6,3101001,2881326,219675,7.1,3136253,2910008,226245,7.2,3189389,2988316,201073,6.3,3259772,3077058,182714,5.6,3330058,3164354,165704,5,3401404,3244794,156610,4.6,3474043,3291664,182379,5.2,3463713,3176729,286984,8.3,3458451,3142109,316342,9.1,3437871,3144459,293412,8.5,3468738,3203294,265444,7.7,3460772,3230947,229825,6.6,3495153,3287904,207249,5.9,3554826,3361249,193577,5.4,3648558,3459527,189031,5.2,3727683,3554754,172929,4.6,3814538,3645992,168546,4.4,3960885,3794004,166881,4.2,3891363,3560168,331195,8.5,3869163,3667123,202040,5.2,3969967,3806848,163119,4.1,4025762,3860883,164879,4.1,91255,100
54000,WV,West Virginia,566026,267165,70605,65640,58.4,27.6,7.3,6.8,504854,408318,114382,119488,44,35.6,10,10.4,398527,429123,199598,144518,34,36.6,17,12.3,305814,486334,258473,182960,24.8,39.4,21,14.8,214586,528874,317396,231418,16.60530197,40.9258408,24.5610451,17.90781212,144554,501118,327989,295541,11.38936119,39.48291919,25.84214333,23.28557629,1793716,1793713,1791562,1785249,1774035,1770071,-2151,-6313,-11214,-3964,4296,17056,17100,17263,5871,27613,30006,25929,-1575,-10557,-12906,-8666,36,727,1792,1101,-813,2878,414,3595,-777,3605,2206,4696,201,639,-514,6,9.5,9.6,9.7,15.4,16.9,14.6,-5.9,-7.3,-4.9,0.4,1,0.6,1.6,0.2,2,2,1.2,2.7,281922,16.4,67559,19.6,55875,54849,56901,799081,754457,44624,5.6,796596,753657,42939,5.4,798709,747040,51669,6.5,791841,739896,51945,6.6,789527,743989,45538,5.8,794557,751202,43355,5.5,804910,763325,41585,5.2,804305,765517,38788,4.8,806254,768294,37960,4.7,811270,743870,67400,8.3,810101,739891,70210,8.7,806568,743346,63222,7.8,808022,749587,58435,7.2,799481,745849,53632,6.7,795733,743955,51778,6.5,791526,739455,52071,6.6,785104,737205,47899,6.1,784744,743786,40958,5.2,793415,752602,40813,5.1,794874,755523,39351,5,777139,713044,64095,8.2,773616,733825,39791,5.1,778705,748269,30436,3.9,785642,754986,30656,3.9,54097,100
55000,WI,Wisconsin,1060531,811048,230874,227343,45.5,34.8,9.9,9.8,822293,1093496,388523,401076,30.4,40.4,14.4,14.8,662072,1147697,735487,548970,21.4,37.1,23.8,17.7,518417,1201813,976375,779273,14.9,34.6,28.1,22.4,374135,1258948,1163995,1003213,9.844903982,33.12767364,30.62910182,26.39832055,269431,1207407,1259617,1333128,6.620604617,29.66905946,30.95199189,32.75834404,5893718,5893713,5896700,5879978,5890543,5910955,2987,-16722,10565,20412,15554,60034,60702,59839,14171,61983,63601,58692,1383,-1949,-2899,1147,215,3189,7906,13653,13,-19290,7392,5648,228,-16101,15298,19301,1376,1328,-1834,-36,10.2,10.3,10.1,10.5,10.8,9.9,-0.3,-0.5,0.2,0.5,1.3,2.3,-3.3,1.3,1,-2.7,2.6,3.3,614069,10.6,157510,12.8,74671,73907,75435,2985643,2884737,100906,3.4,3017681,2884305,133376,4.4,3016760,2856234,160526,5.3,3045298,2873956,171342,5.6,3034621,2883573,151048,5,3029662,2885671,143991,4.8,3066266,2923575,142691,4.7,3087598,2938876,148722,4.8,3098931,2945874,153057,4.9,3112494,2833292,279202,9,3082935,2820620,262315,8.5,3072157,2839987,232170,7.6,3070033,2857150,212883,6.9,3077801,2871988,205813,6.7,3077981,2913764,164217,5.3,3084207,2947048,137159,4.4,3110466,2988744,121722,3.9,3141757,3039348,102409,3.3,3123898,3030659,93239,3,3117744,3017904,99840,3.2,3100674,2900956,199718,6.4,3106511,2986636,119875,3.9,3094981,3004778,90203,2.9,3133909,3038960,94949,3,71050,100
56000,WY,Wyoming,65252,63630,26074,20693,37.1,36.2,14.8,11.8,56353,102042,52987,43767,22.1,40,20.8,17.2,47113,92081,86380,52195,17,33.2,31.1,18.8,38317,97779,110405,69162,12.1,31,35,21.9,29387,113353,138325,90031,7.918975144,30.54546532,37.27472137,24.26083817,23502,109885,143781,118336,5.942291355,27.78353696,36.35386747,29.92030422,576851,576850,577664,579548,581629,584057,814,1884,2081,2428,1584,6164,6046,5882,1290,6176,6754,5779,294,-12,-708,103,18,134,364,322,436,1764,2475,2016,454,1898,2839,2338,66,-2,-50,-13,10.7,10.4,10.1,10.7,11.6,9.9,0,-1.2,0.2,0.2,0.6,0.6,3,4.3,3.5,3.3,4.9,4,59458,10.4,15355,12,73558,71435,75681,265701,255726,9975,3.8,268393,258172,10221,3.8,269405,258571,10834,4,272804,260995,11809,4.3,274736,264187,10549,3.8,279083,269172,9911,3.6,284826,276310,8516,3,290748,283072,7676,2.6,296620,287909,8711,2.9,299893,281123,18770,6.3,301893,280953,20940,6.9,302932,284273,18659,6.2,303748,287110,16638,5.5,302201,287792,14409,4.8,302865,289694,13171,4.3,301608,288894,12714,4.2,300546,284439,16107,5.4,293802,281164,12638,4.3,292629,280754,11875,4.1,293997,283071,10926,3.7,293606,276367,17239,5.9,288769,275633,13136,4.5,292664,282615,10049,3.4,295207,286669,8538,2.9,71275,100
72000,PR,Puerto Rico,,,,,,,,,954011,332770,142981,147920,60.5,21.1,9.1,9.4,982008,410559,281248,278482,50.3,21,14.4,14.3,916404,509856,443813,418253,40,22.3,19.4,18.3,739786,627608,524750,548830,30.3070004,25.71137587,21.49756614,22.48405759,472462,670172,566777,702653,19.58745705,27.78417156,23.49759376,29.13077762,3285874,3285874,3281557,3262693,3220113,3205691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291993,1161033,130960,10.1,1273405,1128704,144701,11.4,1321370,1159455,161915,12.3,1345782,1184589,161193,12,1347047,1204535,142512,10.6,1378062,1221818,156244,11.3,1419874,1270693,149181,10.5,1387359,1232266,155093,11.2,1345923,1187398,158525,11.8,1301263,1101862,199401,15.3,1268664,1061047,207617,16.4,1220238,1025558,194680,16,1194283,1021387,172896,14.5,1166320,999531,166789,14.3,1132093,974865,157228,13.9,1120014,985873,134141,12,1116292,984879,131413,11.8,1096541,977599,118942,10.8,1081692,982167,99525,9.2,1090852,1000363,90489,8.3,,,,,1171949,1079112,92837,7.9,1187414,1115938,71476,6,1197463,1127126,70337,5.9,,
